Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Document Type,Access Type,Source,EID
"Standifer L.N.","A comparison of the protein quality of pollens for growth-stimulation of the hypopharyngeal glands and longevity of honey bees, Apis mellifera L. (Hymenoptera: Apidae)",1967,"Insectes Sociaux","14","4",,"415","425",,41,10.1007/BF02223687,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001159552&doi=10.1007%2fBF02223687&partnerID=40&md5=681a6a079f5efac40a33fba489400100","Entomology Research Division, Agricultural Research Service, United States Department of Agriculture, Tucson, Arizona, United States","Standifer, L.N., Entomology Research Division, Agricultural Research Service, United States Department of Agriculture, Tucson, Arizona, United States","Newly-emerged worker honey bees confined in small cages were fed 33 isonitrogenous diets containing 25 species of pollen. The growth-stimulation of the hypopharyngeal glands was determined by morphological examination after 7 days of feeding. Twenty-two species of pollen were evaluated and compared when they were fed as 10% concentrations of protein, three as 7.5%, six as 5%, two as 2.5%, and one each as 1.25 and 0.625% concentrations. A 0.625% concentration of protein from pollen of Taraxacum officinale was just as effective in the diet as a 2.5% concentration of protein from pollen of Baccharis viminea or a 5.0% concentration of protein from pollen of Sorghum. A concentration of 1.25% protein from pollen of T. officinale in the diet stimulated as much gland growth as either a 7.5% concentration from pollen of Sorghum and B. viminea or a 5.0% concentration of pollen from Zea mays var. saccharata. At a 5.0% concentration of protein, pollen from Robinia pseudoacacia and Polygonum promoted significantly better development than Ranunculus arvensis and T. officinale fed at the same level. At a 10.0% concentration, pollens from Trifolium pratense, T. officinale, Prunus serotina, Malus pumila, and Populus fremonti were significantly better than pollen from Agoseris, Populus nigra var. italica, or Medicago sativa. Longevity data were obtained for nine species of pollen, six at a concentration of 10% protein, three at 7.5%, four at 5%, and two at 2.5%. © 1967 Masson & Cie.",,Article,,Scopus,2-s2.0-0001159552
"Butler C.G., Calam D.H., Callow R.K.","Attraction of Apis mellifera drones by the odours of the queens of two other species of honeybees [50]",1967,"Nature","213","5074",,"423","424",,24,10.1038/213423a0,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0014219068&doi=10.1038%2f213423a0&partnerID=40&md5=0bdf53b143fbcb531b970f18c973d73a","Rothamsted Experimental Station, Harpenden, Hertfordshire, United Kingdom","Butler, C.G., Rothamsted Experimental Station, Harpenden, Hertfordshire, United Kingdom; Calam, D.H., Rothamsted Experimental Station, Harpenden, Hertfordshire, United Kingdom; Callow, R.K., Rothamsted Experimental Station, Harpenden, Hertfordshire, United Kingdom",[No abstract available],,Letter,,Scopus,2-s2.0-0014219068
"Tucker K.W., Laidlaw H.H.","Honey bee drones with jet black bodies",1967,"Journal of Heredity","58","4",,"184","185",,,10.1093/oxfordjournals.jhered.a107579,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960592966&doi=10.1093%2foxfordjournals.jhered.a107579&partnerID=40&md5=e0696da2bfa38a18daaedbaef7c1c78c","University of California, United States","Tucker, K.W., University of California, United States; Laidlaw, H.H., University of California, United States","Coloration of the cuticle in honey bees (Apis mellifera L. (Hymenoptera: Apidae)) ranges from black to various degrees of black and yellow. In worker bees, the darkest have entirely black cuticle, and the lightest are yellow on abdominal segments one through five, yellow on the scutellum, and otherwise black on the head, thorax, and legs. All degrees of variation from black to five-band yellow, or golden, occurs, and as these phenotypes grade from golden toward black, the yellow is replaced by black on a posterior to anterior gradient, with the last yellow to be replaced by black on the first two abdominal terga. In darker variants that are not quite black, the bands or spots on the first two abdominal terga are often brown rather than yellow. In golden workers, all but the posterior two abdominal sterna are yellow, but brown to black in three band yellow or darker. Abdominal coloration in drones roughly corresponds to that in workers; however, queens are usually lighter than workers of the same strain. (As is customary in describing body color in honey bees, the true first abdominal segment, the propodium, closely associated with the thorax4, is not considered an abdominal segment.) Two genie systems have been found to mediate body coloration: a polygene series, and the black gene, bl. © 1967, Oxford University Press. All rights reserved.",,Article,,Scopus,2-s2.0-84960592966
"Lee P.E., Furgala B.","Viruslike particles in adult honey bees (Apis mellifera Linnaeus) following injection with sacbrood virus",1967,"Virology","32","1",,"11","17",,9,10.1016/0042-6822(67)90247-4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0014083815&doi=10.1016%2f0042-6822%2867%2990247-4&partnerID=40&md5=738048f4f818029f501a2d780980f75c","Department of Biology, Carleton University, Ottawa, Canada; Entomology Research Institute, Canada Department of Agriculture, Ottawa, Canada","Lee, P.E., Department of Biology, Carleton University, Ottawa, Canada; Furgala, B., Entomology Research Institute, Canada Department of Agriculture, Ottawa, Canada","Adult honey bees (Apis mellifera Linnaeus) appeared normal 12 days after injection with purified sacbrood virus (SBV). Five days after injection viral inclusions were observed in thin sections of fat-body tissue from injected bees. The kinds of cytoplasmic inclusions that were found probably reflect different stages of infection. © 1967.",,Article,,Scopus,2-s2.0-0014083815
"LANGRIDGE D.F., McGHEE R.B.","Crithidia mellificae n. sp. an Acidophilic Trypanosomatid of the Honey Bee Apis mellifera",1967,"The Journal of Protozoology","14","3",,"485","487",,27,10.1111/j.1550-7408.1967.tb02033.x,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0014119037&doi=10.1111%2fj.1550-7408.1967.tb02033.x&partnerID=40&md5=75a3819a309521f0243c369b2ec7f993","Department of Agriculture, Apicultural Research Unit, Ferntree Gully, Victoria, Australia; Department of Zoology, University of Georgia, Athens, Georgia, United States","LANGRIDGE, D.F., Department of Agriculture, Apicultural Research Unit, Ferntree Gully, Victoria, Australia; McGHEE, R.B., Department of Zoology, University of Georgia, Athens, Georgia, United States","SYNOPSIS. Crithidia mellificae n. sp. is described from the honey bee Apis mellifera in apiaries of Victoria, Australia. Organisms were isolated and cultured in a modified NNN medium with Cowper‐thwaite's medium as an overlay. In contrast to other isolates of Crithidia, C. mellificae grows best at a pH between 4.5 and 5.5 with optimum near pH 5. In Cowperthwaite's medium alone, buffered at pH 4.5–5.5, the organism will survive apparently indefinite passages. The organism has so far as known, no pathologic effects in the hymenopteran host. Copyright © 1967, Wiley Blackwell. All rights reserved",,Article,,Scopus,2-s2.0-0014119037
"Butler C.G., Simpson J.","Pheromones of the queen honeybee (Apis mellifera L.) which enable her workers to follow her when swarming",1967,"Proceedings of the Royal Entomological Society of London. Series A, General Entomology","42","10-12",,"149","154",,16,10.1111/j.1365-3032.1967.tb00806.x,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977701008&doi=10.1111%2fj.1365-3032.1967.tb00806.x&partnerID=40&md5=abf17af3d657e65032ca5b505f189247","Rothamsted Experimental Station, Hertfordshire, United Kingdom","Butler, C.G., Rothamsted Experimental Station, Hertfordshire, United Kingdom; Simpson, J., Rothamsted Experimental Station, Hertfordshire, United Kingdom","An account is given of the two pheromones that together enable swarming worker honeybees to find and cluster with their queen. The part played by these pheromones in various aspects of honeybee behaviour is discussed. © 1967 Royal Entomological Society",,Article,,Scopus,2-s2.0-84977701008
"Nelson E.V., Jay S.C.","The influence of hive position and orientation cues on the drifting of honey-bees (apis mellifera) in a flight and rearing room",1967,"The Canadian Entomologist","99","7",,"712","716",,2,10.4039/Ent99712-7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-27144518191&doi=10.4039%2fEnt99712-7&partnerID=40&md5=b91237dcdbebc1594f857d32ef4e4f92","Department of Entomology, University of Manitoba, Winnipeg, Canada","Nelson, E.V., Department of Entomology, University of Manitoba, Winnipeg, Canada; Jay, S.C., Department of Entomology, University of Manitoba, Winnipeg, Canada","Drifting of honey-bees in a bee flight and rearing room quickly results in imbalances in hive populations. Orientation cues (coloured walls, coloured boards over the hive entrances, symbols on the walls, and objects located in the room) do not reduce drifting. Hive position in the room affects the direction of drifting, with one colony gathering-in a high proportion of the drifting bees. © 1967, Entomological Society of Canada. All rights reserved.",,Article,,Scopus,2-s2.0-27144518191
"Butler C.G.","A sex attractant acting as an aphrodisiac in the honeybee (Apis mellifera L.)",1967,"Proceedings of the Royal Entomological Society of London. Series A, General Entomology","42","4-6",,"71","76",,9,10.1111/j.1365-3032.1967.tb01004.x,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977731155&doi=10.1111%2fj.1365-3032.1967.tb01004.x&partnerID=40&md5=183f96e7daa67f63e365f3677af91fca","Rothamsted Experimental Station, Hertfordshire, United Kingdom","Butler, C.G., Rothamsted Experimental Station, Hertfordshire, United Kingdom","An account is given of observations and experiments on the two stimuli that cause drones to mount nubile queen honeybees. © 1967 Royal Entomological Society",,Article,,Scopus,2-s2.0-84977731155
"Gilliam M., Shimanuki H.","In vitro phagocytosis of Nosema apis spores by honey-bee hemocytes",1967,"Journal of Invertebrate Pathology","9","3",,"387","389",,14,10.1016/0022-2011(67)90074-2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0014132866&doi=10.1016%2f0022-2011%2867%2990074-2&partnerID=40&md5=5c542fcb3713f42ae9479c097f41b58b","Entomology Research Division, Agricultural Research Service, U.S. Department of Agriculture, Laramie, WY, United States","Gilliam, M., Entomology Research Division, Agricultural Research Service, U.S. Department of Agriculture, Laramie, WY, United States; Shimanuki, H., Entomology Research Division, Agricultural Research Service, U.S. Department of Agriculture, Laramie, WY, United States","Phagocytozed Nosema apis spores caused hemocytes of the honey bee, Apis mellifera, to rupture. This phenomenon may be responsible for the weakened state and the ensuing death of the insect. © 1967.",,Article,,Scopus,2-s2.0-0014132866
"Morse R.A., Shearer D.A., Boch R., Benton A.W.","Observations on alarm substances in the genus apis",1967,"Journal of Apicultural Research","6","2",,"113","118",,19,10.1080/00218839.1967.11100168,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0041126130&doi=10.1080%2f00218839.1967.11100168&partnerID=40&md5=3986294ba65820f61c01d15e076aa371","Department of Entomology, Cornell University, Ithaca, NY, United States","Morse, R.A., Department of Entomology, Cornell University, Ithaca, NY, United States; Shearer, D.A., Department of Entomology, Cornell University, Ithaca, NY, United States; Boch, R., Department of Entomology, Cornell University, Ithaca, NY, United States; Benton, A.W., Department of Entomology, Cornell University, Ithaca, NY, United States","The stings of worker bees in four species of Apis from North America, Europe and the Far East, all contain isopentyl acetate, but the amount obtained differs from species to species. Heptan-2-one, which also elicits alarm throughout the genus, was found only in A. mellifera. The alarm substances must be released within close proximity of the nests in order to evoke alarm behaviour. © 1967 Taylor & Francis Group, LLC.",,Article,,Scopus,2-s2.0-0041126130
"Kerr W.E., Nielsen R.A.","Sex determination in bees (apinae)",1967,"Journal of Apicultural Research","6","1",,"3","9",,20,10.1080/00218839.1967.11100154,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0009326493&doi=10.1080%2f00218839.1967.11100154&partnerID=40&md5=1b764eda8c1d1d039bb6a17632600f98","Dep. Genética, Universidade de São Paulo, Ribeirão Prêto, SP, Brazil","Kerr, W.E., Dep. Genética, Universidade de São Paulo, Ribeirão Prêto, SP, Brazil; Nielsen, R.A., Dep. Genética, Universidade de São Paulo, Ribeirão Prêto, SP, Brazil","Inbred lines of 7 species of social bees were studied, and checked for the presence of diploid male larvae: 7 lines of Apis mellifera, and 15 of Meliponini, representing 6 species. In 3 lines of Apis mellifera showing 50% viability, the non-surviving larvae were males, but diploid males could have some female-like characters. None of the species of Meliponini showed 50% mortality of brood, or 50% diploid males. The bearing of these results on the theory of sex determination in Apinae is discussed. © 1967 Taylor & Francis Group, LLC.",,Article,,Scopus,2-s2.0-0009326493
